Dataset Name,Publisher Name
lchs-25k-spend-july-2013,lincolnshire-community-health-services-nhs-trust
lchs-25k-expenditure-january-2013,lincolnshire-community-health-services-nhs-trust
lincscommunityhealthnhstexpenditureover25kapril,lincolnshire-community-health-services-nhs-trust
lchs-25k-march-2014,lincolnshire-community-health-services-nhs-trust
lincolnshire-community-health-services-nhs-trust-over-25k-transparency-report,lincolnshire-community-health-services-nhs-trust
lchs-35k-spend-september-2013,lincolnshire-community-health-services-nhs-trust
spending-over-25-000-by-lchs-nhs-trust,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-october-2013,lincolnshire-community-health-services-nhs-trust
lchs-25k-expenditure-february-2013,lincolnshire-community-health-services-nhs-trust
inancial-transactions-data-lincolnshire-community-health-services-nhs-trust-november2011-to-mar-2012,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-april-2013,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-december-2013,lincolnshire-community-health-services-nhs-trust
lincolnshire-community-helath-servcies-over-25k-transperency-report-november-2012,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-january-2014,lincolnshire-community-health-services-nhs-trust
lincolnshire-community-helath-servcies-over-25k-transperency-report-december-2012,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-november-2013,lincolnshire-community-health-services-nhs-trust
lchs-25k-spend-february-2014,lincolnshire-community-health-services-nhs-trust
financial-transactions-data-lincolnshire-community-health-services-nhs-trust-august-to-october,lincolnshire-community-health-services-nhs-trust
financial-transactions-data-lincolnshire-community-health-services-nhs-trust,lincolnshire-community-health-services-nhs-trust
spend-over-25k-for-lchs-nhst,lincolnshire-community-health-services-nhs-trust
financial-transactions-data-lincolnshire-partnership-foundation-trust,lincolnshire-partnership-nhs-foundation-trust
financial-transactions-data-lincolnshire-primary-care-trust,lincolnshire-primary-care-trust
financial-transactions-data-liverpool-community-health-nhs-trust,liverpool-community-health-nhs-trust
financial-transactions-data-liverpool-heart-and-chest-hospital-nhs-foundation-trust,liverpool-heart-and-chest-hospital-nhs-foundation-trust
financial-transactions-data-liverpool-primary-care-trust,liverpool-primary-care-trust
royal-borough-of-greenwich-spending-over-500,local-authorities
staff-organograms-and-pay-lbro,local-better-regulation-office
services-list,local-government-association
commissioner-fees-and-expenses-quarterly-lgbce,local-government-boundary-commission-for-england
financial-transaction-over-500-quarterly-lgbce,local-government-boundary-commission-for-england
director-expenses-quarterly-lgbce,local-government-boundary-commission-for-england
financial-transactions-data-clg-july,local-government-ombudsman
payments-over-500-cla,local-government-ombudsman
financial-transactions-data-clg-april-2010,local-government-ombudsman
financial-transactions-data-clg-april-2011,local-government-ombudsman
financial-transactions-data-clg-may,local-government-ombudsman
local-government-ombudsman-spend-over500-lgo,local-government-ombudsman
lgo-spend-over-500,local-government-ombudsman
local-government-ombudsman-spend-over-500-london,local-government-ombudsman
spend-over-500-cla,local-government-ombudsman
financial-transactions-data-clg-march,local-government-ombudsman
financial-transactions-data-londonambulance,london-ambulance-service-nhs-trust
barnet_council_quarter_2_performance_2011,london-borough-of-barnet
local-authority-spending-over-500-barnet,london-borough-of-barnet
local-authority-spend-over-500-barnet,london-borough-of-barnet
pay-policy-statement-2013-14,london-borough-of-bexley
bexley-pay-policy-statement,london-borough-of-bexley
brent-council-news,london-borough-of-brent
social-media-usage-by-local-government,london-borough-of-brent
brent-council-offices,london-borough-of-brent
allotments4,london-borough-of-brent
local-directgov-services,london-borough-of-brent
smoke-control-zones3,london-borough-of-brent
allotments-in-brent,london-borough-of-brent
various-development-zones,london-borough-of-brent
schools-in-brent,london-borough-of-brent
contaminated-land-sites,london-borough-of-brent
public-toilets-in-brent,london-borough-of-brent
transport-schemes,london-borough-of-brent
wards-in-brent,london-borough-of-brent
parking-zones6,london-borough-of-brent
air-quality-management-areas3,london-borough-of-brent
air-quality-monitoring-stations2,london-borough-of-brent
open-spaces4,london-borough-of-brent
town-centre-boundaries,london-borough-of-brent
article-4-land1,london-borough-of-brent
strategic-industrial-locations,london-borough-of-brent
wildlife-corridors1,london-borough-of-brent
statutory-safeguarding-zones1,london-borough-of-brent
statutory-safeguarding-zones,london-borough-of-brent
transport-schemes1,london-borough-of-brent
enviornmental-permit-sites,london-borough-of-brent
smoke-control-zones2,london-borough-of-brent
parks-in-brent,london-borough-of-brent
local-authority-spend-over-500-bromley,london-borough-of-bromley
local-authority-spending-over-500-bromley,london-borough-of-bromley
local-authority-spending-over-500-camden,london-borough-of-camden
local-authority-spend-over-500-london-borough-of-hackney,london-borough-of-hackney
section-106-community-infrastructure-levy,london-borough-of-hackney
local-authority-spend-over-500-london-borough-of-harrow,london-borough-of-harrow
local-authority-spend-over-500-london_borough_of_harrow,london-borough-of-harrow
london_borough_of_harrow,london-borough-of-harrow
parking-management-schemes,london-borough-of-hillingdon
local-authority-spend-over-500-hillingdon,london-borough-of-hillingdon
tree-preservation-order-boundaries,london-borough-of-hillingdon
allotment-sites4,london-borough-of-hillingdon
common-land-and-village-greens1,london-borough-of-hillingdon
air-quality-management-area6,london-borough-of-hounslow
air-quality-monitoring-stations3,london-borough-of-hounslow
air-quality-monitoring-stations4,london-borough-of-hounslow
local-authority-spending-over-500-islington,london-borough-of-islington
local-authority-spend-over-500-london-borough-of-lambeth,london-borough-of-lambeth
local-authority-spending-over-500-merton,london-borough-of-merton
conservation-areas23,london-borough-of-redbridge
local-authority-spend-over-500-redbridge,london-borough-of-redbridge
controlled-parking-zones3,london-borough-of-redbridge
town-centres,london-borough-of-redbridge
important-urban-open-spaces,london-borough-of-redbridge
allotments12,london-borough-of-redbridge
allotments14,london-borough-of-redbridge
sfra-flood-zones,london-borough-of-redbridge
controlled-parking-zones2,london-borough-of-redbridge
mineral-safeguarded-land,london-borough-of-redbridge
article-4-directions9,london-borough-of-redbridge
article-4-directions8,london-borough-of-redbridge
conservation-areas18,london-borough-of-redbridge
opportunity-sites,london-borough-of-redbridge
allotments13,london-borough-of-redbridge
local-authority-spend-over-500-richmond-upon-thames,london-borough-of-richmond-upon-thames
conservation-areas-wfs-lbrut,london-borough-of-richmond-upon-thames
conservation-areas-wfs-lbrut-02,london-borough-of-richmond-upon-thames
schools-primary-schools-lbrut,london-borough-of-richmond-upon-thames
primary_schools,london-borough-of-richmond-upon-thames
schools-secondary-schools-lbrut,london-borough-of-richmond-upon-thames
childrens-centres-london-borough-sutton,london-borough-of-sutton
local-authority-spend-over-500-sutton,london-borough-of-sutton
citizens-advice-bureaux-london-borough-sutton,london-borough-of-sutton
location-libraries-london-borough-sutton,london-borough-of-sutton
sept-2010-local-authority-spend-over-500-sutton,london-borough-of-sutton
sutton-libraries-catalogue,london-borough-of-sutton
recycling-centres-london-borough-sutton,london-borough-of-sutton
location-parks-london-borough-sutton,london-borough-of-sutton
location-playgrounds-london-borough-sutton,london-borough-of-sutton
public-houses-london-borough-sutton,london-borough-of-sutton
location-schools-london-borough-sutton,london-borough-of-sutton
conservation-areas10,london-borough-of-tower-hamlets
transport-interchange-areas,london-borough-of-tower-hamlets
conservation-area,london-borough-of-tower-hamlets
site-allocations,london-borough-of-tower-hamlets
conservation-areas5,london-borough-of-tower-hamlets
parking-controlled-weekend-zones,london-borough-of-tower-hamlets
parking-permit-mini-zones,london-borough-of-tower-hamlets
parking-permit-zones,london-borough-of-tower-hamlets
permanent-air-quality-stations,london-borough-of-tower-hamlets
compulsary-purchase-orders-map,london-borough-of-tower-hamlets
local-authority-spend-over-500-waltham-forest,london-borough-of-waltham-forest
local-authority-spending-over-500-waltham-forest,london-borough-of-waltham-forest
staff-organograms-and-pay-london-thames-gateway-development-corporation,london-thames-gateway-development-corporation
financial-transactions-data-ltgdc,london-thames-gateway-development-corporation
procurement_spend_apr11_sep11,london-thames-gateway-development-corporation
staff-organograms-and-pay-london-thames-gateway-development-corporation-staff-data-mar-2011,london-thames-gateway-development-corporation
local-authority-spend-over-500-luton,luton-borough-council
financial-transactions-data-maidstone-tunbridge-wells-nhs-trust,maidstone-and-tunbridge-wells-nhs-trust
article-4-directions-2,maldon-district-council
nature-reserves,maldon-district-council
parks-and-open-spaces1,maldon-district-council
conservation-area-historic-breakdown,maldon-district-council
blackwater-railtrail,maldon-district-council
bridleway,maldon-district-council
business-uses,maldon-district-council
causeway-frontage,maldon-district-council
coastal-protection-zone,maldon-district-council
community-uses1,maldon-district-council
cycleways,maldon-district-council
employment-designation,maldon-district-council
article-4-directions14,maldon-district-council
fire-station,maldon-district-council
housing-allocations-h4,maldon-district-council
industrial-parking,maldon-district-council
landscaping,maldon-district-council
protected-lanes,maldon-district-council
public-open-space3,maldon-district-council
special-landscape-area,maldon-district-council
town-centre-area,maldon-district-council
waterside-area,maldon-district-council
blackwater-railtrail-rec11,maldon-district-council
town-centre-area-2,maldon-district-council
town-centre-redevelopment,maldon-district-council
waterside-area-cc12,maldon-district-council
leisure-centre,maldon-district-council
maldon-market-place,maldon-district-council
maldon-riverside-area,maldon-district-council
mixed-use-development,maldon-district-council
parking-proposals,maldon-district-council
indoor-sports-leisure-and-recreation-facilities-rec9,maldon-district-council
redevelopment-sites,maldon-district-council
retail-frontages,maldon-district-council
settlement-boundaries1,maldon-district-council
bradwell-nuclear-power-station-5-mile-zone,maldon-district-council
bridleway-2,maldon-district-council
coastal-protection-zone-cc11,maldon-district-council
employment-designation-e1,maldon-district-council
fire-station-2,maldon-district-council
frontage-to-the-river-chelmer-e5,maldon-district-council
housing-allocations-h41,maldon-district-council
industrial-designation-e2,maldon-district-council
protected-lanes-2,maldon-district-council
industrial-safeguard-zone,maldon-district-council
maldon-market-place-2,maldon-district-council
maldon-riverside-area-cc9,maldon-district-council
mixed-use-development-2,maldon-district-council
public-open-space-2,maldon-district-council
settlement-boundaries-2,maldon-district-council
retail-frontages-2,maldon-district-council
special-landscape-area-cc7,maldon-district-council
article_4_directions,malvern-hills-district-council
open-space-protection,malvern-hills-district-council
comp_p_ord,malvern-hills-district-council
mugs,malvern-hills-district-council
financial-transactions-data-manchester-mental-health-and-social-care-trust,manchester-mental-health-and-social-care-trust
financial-transactions-manchester-primary-care-trust,manchester-primary-care-trust
listed-buildings5,mansfield-district-council
mansfield-car-parks,mansfield-district-council
recycling-centres1,mansfield-district-council
